gh_team_size,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_testduration,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_description_complexity,tr_jobs,gh_num_commits_on_files_touched,gh_sloc,tr_log_setup_time,tr_log_buildduration,gh_is_pr,tr_log_bool_tests_ran,tr_log_bool_tests_failed,gh_by_core_team_member,tr_duration
38,,0,,55,0,0,1,7,0,0,6,0,0,,,,,,2951.0691006202,263.541648365163,720.505297187132,,"[43159776, 43159777, 43159778, 43159779, 43159780, 43159781, 43159782, 43159783, 43159784, 43159785, 43159786, 43159787, 43159788, 43159789, 43159790, 43159791, 43159792, 43159793, 43159794, 43159795, 43159796, 43159797, 43159798, 43159799, 43159800, 43159801, 43159802, 43159803, 43159804, 43159805, 43159806, 43159808, 43159811, 43159812, 43159813, 43159814, 43159815, 43159816, 43159817, 43159818]",267,113834,11,73.0,false,false,,true,24347
38,,0,,111,0,0,0,9,0,0,6,0,0,,,,,,2951.0691006202,263.541648365163,720.505297187132,,"[43181423, 43181424, 43181425, 43181426, 43181427, 43181428, 43181429, 43181430, 43181431, 43181432, 43181433, 43181434, 43181435, 43181436, 43181437, 43181438, 43181439, 43181440, 43181441, 43181442, 43181443, 43181444, 43181445, 43181446, 43181447, 43181448, 43181449, 43181450, 43181451, 43181452, 43181453, 43181454, 43181455, 43181456, 43181457, 43181458, 43181459, 43181460, 43181461, 43181462]",377,113834,13,43.61,false,false,,true,25331
39,,0,,0,0,0,1,0,0,0,0,0,0,,,,,,2951.0691006202,263.541648365163,720.505297187132,,"[43181525, 43181526, 43181527, 43181528, 43181529, 43181530, 43181531, 43181532, 43181533, 43181534, 43181535, 43181536, 43181537, 43181538, 43181539, 43181540, 43181541, 43181542, 43181543, 43181544, 43181545, 43181546, 43181547, 43181548, 43181549, 43181550, 43181551, 43181552, 43181553, 43181554, 43181555, 43181556, 43181557, 43181558, 43181559, 43181560, 43181561, 43181562, 43181563, 43181564]",9,113834,4,103.0,false,false,,true,25588
39,,0,,0,0,0,1,0,0,0,0,0,0,,,,,,2951.0691006202,263.541648365163,720.505297187132,,"[43181525, 43181526, 43181527, 43181528, 43181529, 43181530, 43181531, 43181532, 43181533, 43181534, 43181535, 43181536, 43181537, 43181538, 43181539, 43181540, 43181541, 43181542, 43181543, 43181544, 43181545, 43181546, 43181547, 43181548, 43181549, 43181550, 43181551, 43181552, 43181553, 43181554, 43181555, 43181556, 43181557, 43181558, 43181559, 43181560, 43181561, 43181562, 43181563, 43181564]",9,113834,11,139.0,false,false,,true,25588
39,,0,,18,0,0,0,3,0,0,3,0,0,,,,,,2951.14816311471,263.550433086776,720.514081908744,,"[43189180, 43189181, 43189182, 43189183, 43189184, 43189185, 43189186, 43189187, 43189188, 43189189, 43189190, 43189191, 43189192, 43189193, 43189194, 43189195, 43189196, 43189197, 43189198, 43189199, 43189200, 43189201, 43189202, 43189203, 43189204, 43189205, 43189206, 43189207, 43189208, 43189209, 43189210, 43189211, 43189212, 43189213, 43189214, 43189215, 43189216, 43189217, 43189218, 43189219]",15,113834,4,465.0,false,false,,true,26605
39,,0,,61,0,0,0,14,0,0,14,0,0,,,,,,2951.14816311471,263.550433086776,720.514081908744,,"[43226422, 43226423, 43226424, 43226425, 43226426, 43226427, 43226428, 43226429, 43226430, 43226431, 43226432, 43226433, 43226434, 43226435, 43226436, 43226437, 43226438, 43226439, 43226440, 43226441, 43226442, 43226443, 43226444, 43226445, 43226446, 43226447, 43226448, 43226449, 43226450, 43226451, 43226452, 43226453, 43226454, 43226455, 43226456, 43226457, 43226458, 43226459, 43226460, 43226461]",297,113834,4,105.0,false,false,,true,25450
39,0,0,0,222,315,2,0,4,0,0,6,0,0,,,,,,2879.36291318656,258.065073373813,703.179387961339,76.0,"[43240242, 43240243, 43240244, 43240245, 43240246, 43240247, 43240248, 43240249, 43240250, 43240251, 43240252, 43240253, 43240254, 43240255, 43240256, 43240257, 43240258, 43240259, 43240260, 43240261, 43240262, 43240263, 43240264, 43240265, 43240266, 43240267, 43240268, 43240269, 43240270, 43240271, 43240272, 43240273, 43240274, 43240275, 43240276, 43240277, 43240278, 43240279, 43240280, 43240281]",41,115777,28,807.0,true,false,,false,3028
40,,0,,4,0,0,0,2,0,0,2,0,0,,,,,0.0,2609.77674248529,234.091970990743,652.417099480623,,"[73508794, 73508795, 73508796, 73508797, 73508798, 73508799, 73508800, 73508801, 73508802, 73508803, 73508804, 73508805, 73508806, 73508807, 73508808, 73508809, 73508810, 73508811, 73508812, 73508813, 73508814, 73508815, 73508816, 73508817, 73508818, 73508819, 73508820, 73508821, 73508822, 73508823, 73508824, 73508825, 73508826]",49,147677,4,296.0,false,false,,true,18596
39,,0,,0,0,0,0,1,0,0,0,0,1,,,,,0.0,2609.68838450184,234.084045449005,652.395010901802,,"[73606865, 73606866, 73606867, 73606868, 73606869, 73606870, 73606871, 73606872, 73606873, 73606874, 73606875, 73606876, 73606877, 73606878, 73606879, 73606880, 73606881, 73606882, 73606883, 73606884, 73606885, 73606886, 73606887, 73606888, 73606889, 73606890, 73606891, 73606892, 73606893, 73606894, 73606895, 73606896, 73606897]",44,147682,4,146.0,false,false,,true,18832
39,,0,,92,0,0,0,15,0,0,15,0,0,,,,,0.0,2609.68838450184,234.084045449005,652.395010901802,,"[73608536, 73608537, 73608538, 73608539, 73608540, 73608541, 73608542, 73608543, 73608544, 73608545, 73608546, 73608547, 73608548, 73608549, 73608550, 73608551, 73608552, 73608553, 73608554, 73608555, 73608556, 73608557, 73608558, 73608559, 73608560, 73608561, 73608562, 73608563, 73608564, 73608565, 73608566, 73608567, 73608568]",793,147682,5,317.0,false,false,,true,18600
39,,0,,92,0,0,0,15,0,0,15,0,0,,,,,0.0,2609.68838450184,234.084045449005,652.395010901802,,"[73608536, 73608537, 73608538, 73608539, 73608540, 73608541, 73608542, 73608543, 73608544, 73608545, 73608546, 73608547, 73608548, 73608549, 73608550, 73608551, 73608552, 73608553, 73608554, 73608555, 73608556, 73608557, 73608558, 73608559, 73608560, 73608561, 73608562, 73608563, 73608564, 73608565, 73608566, 73608567, 73608568]",793,147682,4,328.0,false,false,,true,18600
40,,0,,32,11,0,0,3,0,0,3,0,0,,,,,0.0,2609.74932625506,234.090816754919,652.415324819545,,"[73760567, 73760568, 73760569, 73760570, 73760571, 73760572, 73760573, 73760574, 73760575, 73760576, 73760577, 73760578, 73760579, 73760580, 73760581, 73760582, 73760583, 73760584, 73760585, 73760586, 73760587, 73760588, 73760589, 73760590, 73760591, 73760592, 73760593, 73760594, 73760595, 73760596, 73760597, 73760598, 73760599]",399,147682,4,,false,false,,true,17743
38,,0,,2,9,0,0,2,0,0,2,0,0,,,,,0.0,2611.81843902833,234.401735311157,652.452743758673,,"[86824170, 86824171, 86824172, 86824173, 86824174, 86824175, 86824176, 86824177, 86824178, 86824179, 86824181, 86824182, 86824183, 86824184, 86824186, 86824187, 86824188, 86824189, 86824190, 86824191, 86824192, 86824193, 86824194, 86824195, 86824196, 86824197, 86824198, 86824199, 86824200, 86824201, 86824202, 86824203, 86824204]",414,148446,4,,false,false,,true,405
38,,0,,478,0,0,0,20,0,0,20,0,0,,,,,0.0,2611.73046998673,234.393840391779,652.430768401695,,"[86827183, 86827185, 86827188, 86827189, 86827192, 86827194, 86827201, 86827202, 86827203, 86827204, 86827205, 86827208, 86827211, 86827212, 86827213, 86827215, 86827216, 86827217, 86827219, 86827220, 86827222, 86827224, 86827226, 86827227, 86827228, 86827229, 86827231, 86827233, 86827234, 86827235, 86827237, 86827239, 86827240]",623,148451,4,,false,false,,true,455
38,,0,,15,0,0,0,1,0,0,1,0,0,,,,,0.0,2611.73046998673,234.393840391779,652.430768401695,,"[86849801, 86849803, 86849805, 86849806, 86849808, 86849809, 86849810, 86849811, 86849812, 86849813, 86849814, 86849815, 86849816, 86849817, 86849818, 86849819, 86849820, 86849821, 86849822, 86849823, 86849824, 86849825, 86849826, 86849827, 86849828, 86849829, 86849830, 86849831, 86849832, 86849833, 86849834, 86849835, 86849836]",112,148451,4,,false,false,,true,18770
38,,0,,15,0,0,0,1,0,0,1,0,0,,,,,0.0,2611.73046998673,234.393840391779,652.430768401695,,"[86849801, 86849803, 86849805, 86849806, 86849808, 86849809, 86849810, 86849811, 86849812, 86849813, 86849814, 86849815, 86849816, 86849817, 86849818, 86849819, 86849820, 86849821, 86849822, 86849823, 86849824, 86849825, 86849826, 86849827, 86849828, 86849829, 86849830, 86849831, 86849832, 86849833, 86849834, 86849835, 86849836]",112,148451,10,,false,false,,true,18770
38,,0,,15,0,0,0,1,0,0,1,0,0,,,,,0.0,2611.73046998673,234.393840391779,652.430768401695,,"[86849801, 86849803, 86849805, 86849806, 86849808, 86849809, 86849810, 86849811, 86849812, 86849813, 86849814, 86849815, 86849816, 86849817, 86849818, 86849819, 86849820, 86849821, 86849822, 86849823, 86849824, 86849825, 86849826, 86849827, 86849828, 86849829, 86849830, 86849831, 86849832, 86849833, 86849834, 86849835, 86849836]",112,148451,5,,false,false,,true,18770
38,,0,,418,0,1,1,27,0,0,29,0,0,,,,,0.0,2611.80084474594,234.400156284735,652.448348568849,,"[86866216, 86866217, 86866218, 86866219, 86866220, 86866221, 86866222, 86866223, 86866224, 86866225, 86866226, 86866227, 86866228, 86866229, 86866230, 86866231, 86866232, 86866233, 86866234, 86866235, 86866236, 86866237, 86866238, 86866239, 86866240, 86866241, 86866242, 86866243, 86866244, 86866245, 86866246, 86866247, 86866248]",1306,148447,4,293.0,false,false,,true,17367
38,,0,,1839,80,4,3,87,0,0,81,0,10,,,,,,2611.48680505974,234.370158824243,652.364851211725,,"[86944019, 86944020, 86944021, 86944024, 86944026, 86944028, 86944030, 86944032, 86944034, 86944035, 86944036, 86944037, 86944038, 86944039, 86944040, 86944041, 86944042, 86944043, 86944044, 86944045, 86944046, 86944047, 86944048, 86944049, 86944050, 86944051, 86944052, 86944054, 86944055, 86944056, 86944057, 86944058, 86944060]",4151,148466,5,,false,false,,true,20733
39,,2,,26,0,0,0,6,0,0,6,0,0,,,,,,2611.80084474594,234.400156284735,652.448348568849,,"[87104378, 87104380, 87104381, 87104382, 87104383, 87104384, 87104385, 87104386, 87104387, 87104388, 87104389, 87104390, 87104391, 87104392, 87104393, 87104394, 87104395, 87104396, 87104397, 87104398, 87104399, 87104400, 87104401, 87104402, 87104403, 87104404, 87104405, 87104406, 87104407, 87104408, 87104409, 87104410, 87104411]",484,148447,4,100.0,false,false,,true,19234
39,1,0,0,20,41,1,0,1,0,0,2,0,0,,,,,,1400.05174228149,121.321665681932,343.652655462831,81.0,"[87106844, 87106845, 87106846, 87106848, 87106849, 87106850, 87106851, 87106853, 87106854, 87106856, 87106859, 87106861, 87106863, 87106866]",11,286033,15,56.0,true,false,,true,9061
39,,0,,1,0,0,0,1,0,0,1,0,0,,,,,0.0,2611.48680505974,234.370158824243,652.364851211725,,"[87119667, 87119668, 87119669, 87119670, 87119671, 87119672, 87119673, 87119674, 87119675, 87119676, 87119677, 87119678, 87119679, 87119680, 87119681, 87119682, 87119683, 87119684, 87119685, 87119686, 87119687, 87119688, 87119689, 87119690, 87119691, 87119692, 87119693, 87119694, 87119695, 87119696, 87119697, 87119698, 87119699]",2,148466,4,331.0,false,false,,true,19561
38,,0,,26,1,0,0,4,0,0,4,0,0,,,,,,3001.25854729973,274.098775922467,727.536533944704,,"[56319838, 56319839, 56319840, 56319841, 56319842, 56319843, 56319844, 56319845, 56319846, 56319847, 56319848, 56319849, 56319850, 56319851, 56319852, 56319853, 56319854, 56319855, 56319856, 56319857, 56319858, 56319859, 56319860, 56319861, 56319862, 56319863, 56319864, 56319865, 56319866]",294,124747,261,226.0,false,false,,true,1109
38,,0,,0,5,35,127,67,0,0,2,0,0,,,,,,3001.07417412844,274.098775922467,727.536533944704,,"[56339140, 56339141, 56339142, 56339143, 56339144, 56339145, 56339146, 56339147, 56339148, 56339149, 56339150, 56339151, 56339152, 56339153, 56339154, 56339155, 56339156, 56339157, 56339158, 56339159, 56339160, 56339161, 56339162, 56339163, 56339164, 56339165, 56339166, 56339167, 56339168]",95,124747,4,246.0,false,false,,true,10966
38,,0,,0,9,1,0,0,0,0,1,0,0,,,,,,3001.14632015199,274.106792147306,727.544550169543,,"[56349421, 56349422, 56349423, 56349424, 56349425, 56349426, 56349427, 56349428, 56349429, 56349430, 56349431, 56349432, 56349433, 56349434, 56349435, 56349436, 56349437, 56349438, 56349439, 56349440, 56349441, 56349442, 56349443, 56349444, 56349445, 56349446, 56349447, 56349448, 56349449]",0,124747,4,356.0,false,false,,true,16906
38,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,3001.14632015199,274.106792147306,727.544550169543,,"[56350870, 56350871, 56350872, 56350873, 56350874, 56350875, 56350876, 56350877, 56350878, 56350879, 56350880, 56350881, 56350882, 56350883, 56350884, 56350885, 56350886, 56350887, 56350888, 56350889, 56350890, 56350891, 56350892, 56350893, 56350894, 56350895, 56350896, 56350897, 56350898]",339,124747,4,253.0,false,false,,false,4214
38,,0,,15,0,5,0,3,0,0,3,0,0,,,,,,3002.58116232465,274.204408817635,727.76753507014,,"[56391770, 56391771, 56391772, 56391773, 56391774, 56391775, 56391776, 56391777, 56391778, 56391779, 56391780, 56391781, 56391782, 56391783, 56391784, 56391785, 56391786, 56391787, 56391788, 56391789, 56391790, 56391791, 56391792, 56391793, 56391794, 56391795, 56391796, 56391797, 56391798]",99,124750,5,664.0,false,false,,true,20430
38,,0,,178,0,0,0,3,0,0,2,0,0,,,,,,3002.50895770042,274.197814882207,727.750034067317,,"[56395966, 56395967, 56395968, 56395969, 56395970, 56395971, 56395972, 56395973, 56395974, 56395975, 56395976, 56395977, 56395978, 56395979, 56395980, 56395981, 56395982, 56395983, 56395984, 56395985, 56395986, 56395987, 56395988, 56395989, 56395990, 56395991, 56395992, 56395993, 56395994]",150,124753,4,627.0,false,false,,true,21506
38,,0,,0,0,0,1,2,0,0,0,0,0,,,,,,3002.50895770042,274.197814882207,727.750034067317,,"[56404787, 56404788, 56404790, 56404791, 56404793, 56404794, 56404796, 56404797, 56404799, 56404800, 56404803, 56404804, 56404805, 56404806, 56404808, 56404810, 56404811, 56404812, 56404813, 56404815, 56404816, 56404817, 56404818, 56404819, 56404820, 56404821, 56404822, 56404823, 56404824]",26,124753,4,376.0,false,false,,true,18841
38,,0,,30,0,0,0,1,0,0,1,0,0,,,,,,3002.50895770042,274.197814882207,727.750034067317,,"[56455329, 56455330, 56455331, 56455332, 56455333, 56455334, 56455335, 56455336, 56455337, 56455338, 56455339, 56455340, 56455341, 56455342, 56455343, 56455344, 56455345, 56455346, 56455347, 56455348, 56455349, 56455350, 56455351, 56455352, 56455353, 56455354, 56455355, 56455356, 56455357]",16,124753,6,250.0,false,false,,true,1070
38,,0,,30,0,0,0,1,0,0,1,0,0,,,,,,3002.50895770042,274.197814882207,727.750034067317,,"[56455329, 56455330, 56455331, 56455332, 56455333, 56455334, 56455335, 56455336, 56455337, 56455338, 56455339, 56455340, 56455341, 56455342, 56455343, 56455344, 56455345, 56455346, 56455347, 56455348, 56455349, 56455350, 56455351, 56455352, 56455353, 56455354, 56455355, 56455356, 56455357]",16,124753,6,354.0,false,false,,true,1070
38,,0,,30,0,0,0,1,0,0,1,0,0,,,,,,3002.50895770042,274.197814882207,727.750034067317,,"[56455329, 56455330, 56455331, 56455332, 56455333, 56455334, 56455335, 56455336, 56455337, 56455338, 56455339, 56455340, 56455341, 56455342, 56455343, 56455344, 56455345, 56455346, 56455347, 56455348, 56455349, 56455350, 56455351, 56455352, 56455353, 56455354, 56455355, 56455356, 56455357]",16,124753,6,316.0,false,false,,true,1070
38,,0,,8,0,0,0,1,0,0,1,0,0,,,,,,2975.41484958972,271.723502450572,721.182946881777,,"[56467782, 56467783, 56467784, 56467785, 56467786, 56467787, 56467788, 56467789, 56467790, 56467793, 56467795, 56467796, 56467797, 56467798, 56467799, 56467800, 56467801, 56467802, 56467803, 56467804, 56467805, 56467806, 56467807, 56467808, 56467809, 56467810, 56467811, 56467812, 56467813]",171,125889,4,259.0,false,false,,true,18529
38,,0,,8,0,0,0,1,0,0,1,0,0,,,,,,2975.41484958972,271.723502450572,721.182946881777,,"[56467782, 56467783, 56467784, 56467785, 56467786, 56467787, 56467788, 56467789, 56467790, 56467793, 56467795, 56467796, 56467797, 56467798, 56467799, 56467800, 56467801, 56467802, 56467803, 56467804, 56467805, 56467806, 56467807, 56467808, 56467809, 56467810, 56467811, 56467812, 56467813]",171,125889,4,207.0,false,false,,true,18529
38,,0,,68,0,0,0,3,0,0,3,0,0,,,,,,2975.17851611212,271.70191979285,721.125664222909,,"[56475795, 56475796, 56475797, 56475798, 56475799, 56475800, 56475801, 56475802, 56475803, 56475804, 56475805, 56475806, 56475807, 56475808, 56475809, 56475810, 56475811, 56475812, 56475813, 56475814, 56475815, 56475816, 56475817, 56475818, 56475819, 56475820, 56475821, 56475822, 56475823]",196,125899,4,399.0,false,false,,true,19099
38,,0,,68,0,0,0,3,0,0,3,0,0,,,,,,2975.17851611212,271.70191979285,721.125664222909,,"[56475795, 56475796, 56475797, 56475798, 56475799, 56475800, 56475801, 56475802, 56475803, 56475804, 56475805, 56475806, 56475807, 56475808, 56475809, 56475810, 56475811, 56475812, 56475813, 56475814, 56475815, 56475816, 56475817, 56475818, 56475819, 56475820, 56475821, 56475822, 56475823]",196,125899,4,450.0,false,false,,true,19099
38,,0,,2,0,0,0,1,0,0,1,0,0,,,,,,2975.17851611212,271.70191979285,721.125664222909,,"[56527271, 56527272, 56527274, 56527276, 56527277, 56527278, 56527280, 56527281, 56527283, 56527284, 56527285, 56527286, 56527287, 56527288, 56527289, 56527290, 56527291, 56527292, 56527293, 56527294, 56527295, 56527296, 56527297, 56527298, 56527299, 56527300, 56527301, 56527302, 56527303]",56,125899,5,420.0,false,false,,true,12090
38,,0,,329,18,3,1,23,0,0,23,0,4,,,,,,2975.23411623603,271.709862667694,721.133607097753,,"[56530790, 56530791, 56530792, 56530793, 56530794, 56530795, 56530796, 56530797, 56530798, 56530799, 56530800, 56530801, 56530802, 56530803, 56530804, 56530805, 56530806, 56530807, 56530808, 56530809, 56530810, 56530811, 56530812, 56530813, 56530814, 56530815, 56530816, 56530817, 56530818]",666,125899,5,312.0,false,false,,true,14424
38,,0,,79,0,0,0,2,0,0,2,0,0,,,,,,2975.23411623603,271.709862667694,721.133607097753,,"[56559992, 56559993, 56559995, 56559996, 56559997, 56559998, 56559999, 56560000, 56560001, 56560002, 56560003, 56560004, 56560005, 56560006, 56560007, 56560008, 56560009, 56560010, 56560011, 56560012, 56560013, 56560014, 56560015, 56560016, 56560017, 56560018, 56560019, 56560020, 56560021]",182,125899,5,475.0,false,false,,true,21196
38,,0,,27,0,0,0,2,0,0,1,0,0,,,,,,2975.23411623603,271.709862667694,721.133607097753,,"[56572304, 56572305, 56572306, 56572307, 56572308, 56572309, 56572310, 56572311, 56572312, 56572313, 56572314, 56572315, 56572316, 56572317, 56572318, 56572319, 56572320, 56572321, 56572322, 56572323, 56572324, 56572325, 56572326, 56572327, 56572328, 56572329, 56572330, 56572331, 56572332]",183,125899,4,687.0,false,false,,true,13732
38,,0,,117,0,0,1,3,0,0,2,0,0,,,,,,2975.23411623603,271.709862667694,721.133607097753,,"[56607059, 56607060, 56607061, 56607062, 56607063, 56607064, 56607065, 56607066, 56607067, 56607068, 56607069, 56607070, 56607071, 56607072, 56607073, 56607074, 56607075, 56607076, 56607077, 56607078, 56607079, 56607080, 56607081, 56607082, 56607083, 56607084, 56607085, 56607086, 56607087]",198,125899,4,771.0,false,false,,true,9471
38,,0,,461,0,0,0,12,0,0,12,0,0,,,,,0.0,2572.26033723826,230.142501321816,641.357871334748,,"[146186585, 146186586, 146186587, 146186588, 146186589, 146186592, 146186594, 146186597, 146186599, 146186601, 146186602, 146186603, 146186604, 146186605, 146186606, 146186607, 146186608, 146186609, 146186610, 146186611, 146186612, 146186613, 146186614, 146186615, 146186616, 146186617, 146186618, 146186619, 146186620, 146186621, 146186622, 146186623, 146186624, 146186625, 146186626, 146186627, 146186628, 146186629, 146186630]",1563,156981,4,43.2,false,false,,true,21111
38,,0,,180,0,2,0,3,0,0,5,0,0,,,,,,2571.96354534859,230.108841717776,641.268142939936,,"[146223153, 146223154, 146223155, 146223156, 146223157, 146223158, 146223159, 146223160, 146223161, 146223162, 146223163, 146223164, 146223165, 146223166, 146223167, 146223168, 146223169, 146223170, 146223171, 146223172, 146223173, 146223174, 146223175, 146223176, 146223177, 146223178, 146223181, 146223182, 146223183, 146223184, 146223185, 146223186, 146223187, 146223188, 146223189, 146223190, 146223191, 146223192, 146223193, 146223194]",50,157017,5,,false,false,,true,20523
38,,0,,25,0,0,0,1,0,0,1,0,0,,,,,46.58,2571.93078544635,230.105910749654,641.259974907495,,"[146343858, 146343859, 146343860, 146343861, 146343862, 146343863, 146343864, 146343865, 146343866, 146343867, 146343868, 146343869, 146343870, 146343871, 146343872, 146343873, 146343874, 146343875, 146343876, 146343877, 146343878, 146343879, 146343880, 146343881, 146343882, 146343883, 146343884, 146343885, 146343886, 146343887, 146343888, 146343889, 146343890, 146343891, 146343892, 146343893, 146343894, 146343895, 146343896, 146343897]",18,157019,4,99.0,false,false,,true,19775
38,,0,,0,0,0,0,1,0,0,0,0,1,,,,,0.0,2571.93078544635,230.105910749654,641.259974907495,,"[146721016, 146721017, 146721018, 146721019, 146721020, 146721021, 146721032, 146721042, 146721043, 146721044, 146721045, 146721049, 146721051, 146721052, 146721053, 146721055, 146721056, 146721057, 146721058, 146721059, 146721060, 146721061, 146721062, 146721063, 146721065, 146721066, 146721067, 146721068, 146721071, 146721073, 146721074, 146721075, 146721076, 146721077, 146721079, 146721080, 146721082, 146721083, 146721084, 146721085]",116,157019,5,279.0,false,false,,true,21722
38,,0,,90,0,0,0,10,0,0,10,0,0,,,,,,2571.96354534859,230.108841717776,641.268142939936,,"[146763629, 146763630, 146763631, 146763632, 146763633, 146763634, 146763635, 146763636, 146763637, 146763638, 146763639, 146763640, 146763641, 146763642, 146763643, 146763644, 146763648, 146763650, 146763652, 146763654, 146763655, 146763656, 146763657, 146763658, 146763659, 146763660, 146763662, 146763663, 146763664, 146763665, 146763666, 146763667, 146763668, 146763669, 146763670, 146763671, 146763672, 146763673, 146763674, 146763675]",396,157017,6,,false,false,,true,20284
38,,0,,2,0,0,0,1,0,0,1,0,0,,,,,0.0,2570.05682432819,229.912631799989,640.874063798512,,"[146783633, 146783634, 146783635, 146783636, 146783637, 146783638, 146783639, 146783640, 146783641, 146783642, 146783643, 146783644, 146783645, 146783646, 146783647, 146783648, 146783649, 146783650, 146783651, 146783652, 146783653, 146783654, 146783655, 146783657, 146783659, 146783661, 146783663, 146783665, 146783667, 146783669, 146783670, 146783671, 146783674, 146783675, 146783676, 146783677, 146783678, 146783679, 146783680, 146783681]",591,157151,4,26.0,false,false,,true,19197
38,,0,,0,0,0,0,1,0,0,0,0,1,,,,,,2570.08953286372,229.915557846375,640.88222005867,,"[146850009, 146850010, 146850011, 146850012, 146850013, 146850014, 146850015, 146850016, 146850017, 146850018, 146850019, 146850020, 146850021, 146850022, 146850023, 146850024, 146850025, 146850026, 146850027, 146850028, 146850029, 146850030, 146850031, 146850032, 146850033, 146850034, 146850035, 146850036, 146850037, 146850038, 146850039, 146850040, 146850041, 146850042, 146850043, 146850044, 146850045, 146850046, 146850047, 146850048]",120,157149,5,,false,false,,true,21466
38,,0,,532,0,0,1,7,0,0,7,0,0,,,,,,2975.23411623603,271.709862667694,721.133607097753,,"[56726833, 56726834, 56726835, 56726836, 56726839, 56726841, 56726843, 56726845, 56726847, 56726849, 56726850, 56726851, 56726852, 56726853, 56726854, 56726855, 56726856, 56726857, 56726858, 56726859, 56726860, 56726861, 56726862, 56726863, 56726864, 56726865, 56726866, 56726867, 56726868]",497,125899,4,750.0,false,false,,true,2750
38,0,0,0,596,0,0,17,5,0,0,3,0,0,,,,,,2969.0083463456,271.141301332403,719.624612604329,25.0,"[56747761, 56747762, 56747763, 56747764, 56747765, 56747766, 56747767, 56747768, 56747769, 56747770, 56747771, 56747772, 56747773, 56747774, 56747775, 56747776, 56747777, 56747778, 56747779, 56747780, 56747781, 56747782, 56747783, 56747784, 56747785, 56747786, 56747787, 56747788, 56747789]",33,126163,3,,true,false,,true,9
38,,0,,200,0,0,0,2,0,0,2,0,0,,,,,,2975.17851611212,271.70191979285,721.125664222909,,"[56770524, 56770526, 56770527, 56770528, 56770529, 56770530, 56770531, 56770532, 56770533, 56770534, 56770535, 56770536, 56770537, 56770538, 56770539, 56770540, 56770541, 56770542, 56770543, 56770544, 56770545, 56770546, 56770547, 56770548, 56770549, 56770550, 56770551, 56770552, 56770553]",66,125899,5,330.0,false,false,,true,3690
38,,0,,4,0,0,0,2,0,0,2,0,0,,,,,,2968.18491576729,271.06610247389,719.425030507615,,"[56818555, 56818556, 56818557, 56818558, 56818559, 56818560, 56818561, 56818562, 56818564, 56818565, 56818566, 56818567, 56818569, 56818570, 56818571, 56818572, 56818573, 56818575, 56818576, 56818577, 56818578, 56818579, 56818581, 56818582, 56818583, 56818584, 56818586, 56818587, 56818588]",237,126198,4,247.0,false,false,,true,19935
38,,0,,4,0,0,0,2,0,0,2,0,0,,,,,,2968.18491576729,271.06610247389,719.425030507615,,"[56818555, 56818556, 56818557, 56818558, 56818559, 56818560, 56818561, 56818562, 56818564, 56818565, 56818566, 56818567, 56818569, 56818570, 56818571, 56818572, 56818573, 56818575, 56818576, 56818577, 56818578, 56818579, 56818581, 56818582, 56818583, 56818584, 56818586, 56818587, 56818588]",237,126198,3,292.0,false,false,,true,19935
38,,0,,6,0,0,0,1,0,0,1,0,0,,,,,,2968.18491576729,271.06610247389,719.425030507615,,"[56876763, 56876765, 56876766, 56876767, 56876768, 56876769, 56876770, 56876771, 56876772, 56876773, 56876774, 56876775, 56876776, 56876777, 56876778, 56876779, 56876780, 56876781, 56876782, 56876783, 56876784, 56876785, 56876786, 56876787, 56876788, 56876789, 56876790, 56876792, 56876793]",6,126198,3,256.0,false,false,,true,21203
38,,0,,11,0,0,1,1,0,0,1,0,0,,,,,,2967.99676719015,271.04892001965,719.379427285549,,"[56881577, 56881578, 56881579, 56881580, 56881581, 56881582, 56881583, 56881584, 56881585, 56881586, 56881587, 56881588, 56881589, 56881590, 56881591, 56881592, 56881593, 56881594, 56881595, 56881596, 56881598, 56881599, 56881600, 56881602, 56881603, 56881604, 56881605, 56881606, 56881607]",13,126206,3,759.0,false,false,,true,22771
38,,2,,48,0,13,0,3,0,0,9,0,0,,,,,,2967.40895659545,270.995238887437,719.236954472356,,"[56900068, 56900069, 56900070, 56900071, 56900072, 56900073, 56900074, 56900075, 56900076, 56900077, 56900078, 56900079, 56900080, 56900081, 56900082, 56900083, 56900084, 56900085, 56900086, 56900087, 56900088, 56900089, 56900090, 56900091, 56900092, 56900093, 56900094, 56900095, 56900096]",118,126231,3,699.0,false,false,,true,24280
